index	song	year	artist	genre	lyrics
789	the-rhythm-of-love	2009	christi-warner	Not Available	"Im not tryna (ooh) be superstitious Im not asking for a mystical civil society, That would just be too Ooh hoe hoe hoe factitious And I aint dropin just another clich Wits say someones gotta start this discourse And if you wanna pass hey yeah yeah this course Facts dont rest with Adam and Eve Just leave the past or youll be deceived The mission today today, today is to fight for equality In actuality that means quality action quality action Thats if you fancy a true connection We gotta set the table and go full course I promise you wont dose oh no no no Curiositys got you going louse on my noise Cause this time I spit whats stored in your heart I must be hinting on silence Compared to violence Silence is just as crude Dude I could lie but I promised to set the mood (set the mood, yeah-yeah set the mood. Oh-oh) On the rhythm of love The rhythm of love The rhythm of love The rhythm of love When you see quiet waters Hey, yeah yeah yeah na na It could be that deep down underground where the sound is bona fide (Troubles winning an award for destruction yeah yeah) Couples in correlation making promises but no action Empty words sounding smooth like African Boys versus (yeah yeah yeah) Silent love portrayed in purple blue stains Shes in chains, but shes deceived And she believes (oh) that shes weak Solitude scares her more (scares her more) And so she stays in shackles Making you and I (ooh na na na na) believe that those are jewels of love Dream on if you believe dream on (na na na na ooh dream on, dream on) Talk about shackles, (fetters they be hidden too) Sisters wanna play (mould the clay) See how we play our artistic flavour on brothers She cant find Mr. Right No no no no no But she sure knows how to choose him right Shes got the craft to make him spot on Her favourite game? (To put the puppet show on) And if he doesnt wanna bend She wont say nothing but give him the look on And he will say nothing nothing -, but repent With Dolce & Gabbana maybe Versace, Gucci, (Truworths if youre local), come on girls yeah, yeah, yeah ye ye ye the truth must be vocal If he aint got the loot, some chocolate will do And when shes stout and loud, Hell have reason to leave or deceive this boat na na na na na See I got food for thought, Im a word kleptomaniac Lord, let this soul sister spill some facts Let me spill it, let me, let me, le me, le me, le me spill it The rhythm, the rhythm, the rhythm of love The rhythm of love Name brands ooh, ooh, na na and papers make life a game of traps Penda knows hes game is lame lame, lame but seeks his fame. Hes ready for clubbin, Hes got his gear on. Stay clear cause the plan is to dunk some girls, He made some bills now hes revolutionized Fellies for Timbos Hes the star in his own music video, Jacob the jewellers asleep on his arm Been off duty since he nicked it off some tourist It sure is big enough to charm, no one will notice na na na na na na ooh the batterys on strike Ooh, hes not sad, check out his mouths going on platinum. Enough to make the girls go frozen See how some brothers be trappin you Youre hooked like a fly to a piece of stake Oh, Shes going on a date She think its fate And so shes late Hes gone out the gate He aint coming back, his heart is black The game is on; hes got another fool for lovin Maybe another bun in the oven Will she sue? Whats the use, he aint got no money honey ooh, na na na na na na She had no clue. And shes so blue. Oh, now shes blue Show the other side of the coin, Hey yeah yeah yeah Its only fair Come on girls, (the truth must be vocal) be vocal, be vocal Hey yeah yeah yeah She got burnt burnt, burnt, Cause she thought she could get this fake millionaire trapped trapped, trapped But he aint got no money, honey She had no clue and shes so blue See I got food for thought, Im a word kleptomaniac A brainy act that knows when to stop Might just find myself on the wrong side of the sword Lord, lord, save me save me! if this precision causes a riot, a riot, a riot, a riot, Amen. Rhythm of, rhythm of, love Rhythm of, rhythm of, love You know it, You know this rhythm You know it Written by: Christi Warner (2008) Afrochica Entertainment "
790	the-rain	2009	christi-warner	Not Available	"Aahe, aahe, ahe keep hoping Aahe, aahe, ahe change will always come Aahe, aahe, Keep hoping, (feels like the rain wont come) help is closer than you think Keep hoping. Soon youll fly again, shine again, fly again (feels like the rain wont come). The rain will come! Written by: Christi Warner (2008) Afrochica Entertainment 
791"
792	monolith	2016	65daysofstatic	Rock	 
793	65-doesn-t-understand-you	2016	65daysofstatic	Rock	 
794	departure-shortwave-noisetest	2016	65daysofstatic	Rock	 
795	asimov	2016	65daysofstatic	Rock	 
796	escape-velocity	2016	65daysofstatic	Rock	 
797	radio-protector	2016	65daysofstatic	Rock	 
798	hypersleep	2016	65daysofstatic	Rock	 
799	outlier-eotws-variation1	2016	65daysofstatic	Rock	 
800	borealis-contrastellar	2016	65daysofstatic	Rock	 
801	drove-through-ghosts-to-get-here	2016	65daysofstatic	Rock	 
802	mean-low-water	2016	65daysofstatic	Rock	 
803	23kid	2016	65daysofstatic	Rock	 
804	pillars-of-frost	2016	65daysofstatic	Rock	 
805	climbing-on-roofs	2016	65daysofstatic	Rock	 
806	the-big-afraid	2016	65daysofstatic	Rock	 
807	tomorrow-lull-celestial-feedback	2016	65daysofstatic	Rock	 
808	welcome-to-the-times	2016	65daysofstatic	Rock	 
809	blueprint-for-a-slow-machine	2016	65daysofstatic	Rock	
810	end-of-the-world-sun	2016	65daysofstatic	Rock	
811	temporaldissent-ascension-test1-koaecax	2016	65daysofstatic	Rock	
812	heliosphere	2016	65daysofstatic	Rock	 
813	supermoon	2016	65daysofstatic	Rock	
814	await-rescue	2016	65daysofstatic	Rock	
815	red-parallax	2016	65daysofstatic	Rock	 
816	threshold	2009	anna-waronker	Rock	"Inside this life, Under it's spell, I close my eyes, And live to tell. The hands we're dealt, Will never disappear. Death she grows near. CHORUS People change, And instantly. I'm not the same girl, I used to be. I can't erase all the memories, But I can explain, If you're listening. People change, Not just me. Locked up in silence, A living hell. My heart still beats, So I bid farewell. The loving hand that saved me, Held too tight. His darkness weighs On me at night. CHORUS People change, And instantly. I'm not the same girl, I used to be. I can't erase all the memories, But I can explain, If you're listening. People change, Not just me. I never asked, Or wanted to. You stepped across my threshold, How could you? "
817	all-for-you	2007	anna-waronker	Rock	"Oh, you know I've been feeling down How can I fly with my feet on the ground? How can I sing when I can't make a sound? Heavy rests the head that wears this crown I want to give everything But you know I'm not just anyone I've got a lot of things to do I do it all for you I wish they could all just tune into me So I could stay in front of my TV And put things away from fucking tiffany's And stay home and play Just like I've been doing, just like I've been doing But you're gonna miss me I want to give everything But you know I'm not just anyone I've got a lot of things to do I do it all for you If I could be in two places at once I'd be out at sea really packing a punch And then I'd be at home making us lunch I want to give everything But you know I'm not just anyone I've got a lot of things to do I've got a lot of things to do I want to be everything But you know I'm not just anyone I've got a lot of things to do I do it all for you, for you "
818	john-maria	2007	anna-waronker	Rock	"I wish this was my first time I wish this was true love I wish among all other things That this was all the wishes that We'd been dreaming of Beginnings seem to have an end It's hard to think they won't And when you go to hold my hand I think that in our wishes This wasn't what we'd become I don't want to miss you I just want to make you mine To think I'll never kiss you again To think I don't know when I'll be fine, I'll be fine I wish this was my first time I wish this was true love I wish among all other things That wishes weren't these wishes When you made them up I'll be fine, I'll be fine I'll be fine, I'll be fine I don't want to miss you I just want to make you mine To think I'll never kiss you again To think I don't know when "
819	eat-me-alive	2007	anna-waronker	Rock	"Don't be angry, don't be cross If you don't see me it's my loss I just need some space to breathe Space to think, some space for me What's this gonna do eat me alive I'll break myself in two just to survive Simple things should be so simple Temporary solitude Might just be so misconstrued I just need some space to breathe Space to think, some space for me What's this gonna do eat me alive I'll break myself in two just to survive Simple things should be so simple What's this gonna do eat me alive I'll break myself in two just to survive Simple things should be so simple "
820	how-do-you-sleep	2007	anna-waronker	Rock	"I know, I know, I know you want to see me fall I hope, I hope, I hope you know I'm not that small I'm big, I'm big, I'm bigger than you wanted to believe For that you'll keep coming back to haunt me Congratulations, they are in order Is that enough for you If looks could kill they have to kill you How do you sleep at night? With all your demons at your side And every time you use your name there's a girl like me going down in vein Well, I'm sick, I'm sick, I'm sick of all this shit And now I'm tired, I'm tired, I'm tired of being picked on And I know, I know, I know That you've got something that I want For that you'll keep coming back to haunt me Congratulations, you look the part now Is that enough for you If looks could kill they have to kill you How do you sleep at night? With all your demons at your side And every time you use your name there's a girl like me going down in vein And you might think that you're breaking through you'll never last, no, not a girl like you And I'm not gonna let you push me 'Cause I'm gonna push you I'll push you, I'll push you How do you sleep at night? With all your demons at your side And every time you use your name there's a girl like me going down in vein Well, how do you sleep at night? With all your demons at your side And every time you use your name there's a girl like me going down in vein "
821	love-story	2007	anna-waronker	Rock	"You can't, you can't ever see my way But you never want to seem to try You can't, you can't ever seem to wait And you never want to see me cry I want you to know I still love you, but baby All I want to do is make this up to you All I want to say is just try this my way You seem, you seem to think you know just how Just how I should be treated But I see, I see it pretty clearly now I'll believe you when I see it I want you to know I still love you, but baby All I want to do is make this up to you All I want to say is just try this my way don't you see I'm begging down on my knees? Don't you see I'm begging baby baby please All I want to do is make this up to you All I want to say is just try this my way "
822	i-wish-you-well	2007	anna-waronker	Rock	"I wish you well Couldn't you tell after all these years? I wish you love And life in a world that you're dreaming of [Chorus] I wish you well I wish you love I wish myself all of the above What made me think That I could survive all the wear and tear? It's not my thing To stand here and pose for some William Tell [Chorus] If there was a better time, I could not find it What's mine's not yours and yours not mine And we couldn't hide it You take me on a ride with you, it's a roller coaster The only time I look at you is on a rock and roll poster Where are you now? Couldn't you see through the sweat and tears I took my vow while you confirmed all my saddest fears [Chorus] If there was a better time, I could not find it What's mine's not yours and yours not mine And we couldn't hide it You take me on a ride with you, it's a roller coaster The only time I look at you is on a rock and roll poster I wish you well I wish you love I wish myself the world I'm dreaming of I wish you well I wish you love I wish myself all of the above All of the above All of the above All of the above "
823	the-powers-that-be	2007	anna-waronker	Rock	"It was a time and place The way that you held my face Until it was black and blue When I gave it all to you The way that you'd always pace Whenever you felt my grace It's all coming back to me It's all coming back to me With all the powers that be I'd be dead to you right now I'm glad I never held my breath too long And I'm glad I knew we'd part before death Or death that you'd give me ""I'll give you clothes and food"" When you asked me to accompany you I'm glad I learned to trust my intuition And not trust your selfish attitude You can be so rude It's all coming back to me With all the powers that be I'd be dead to you right now I'm glad I never held my breath too long And I'm glad I knew we'd part before death Or death that you'd give me "
824	a-hollow-daze	2007	anna-waronker	Rock	"A hollow daze fills all the air The same which fills all of me The rain will come because it does And flowers bloom to lift them up But not for me they'll do no good Though I still love they've tried enough And hopes will further grow While on and on and on they spin With little doubt but little fear Except the fear that there'll be tears And some may laugh but I don't know And I don't know but want to soon Someday I will A hollow daze fills all the air The same which fills all of me The rain will come because it does And flowers bloom to lift them up And hopes will further grow While on and on and on they spin With little doubt but little fear Except the fear that there'll be tears And some may laugh but I don't know And I don't know but want to soon Someday I will A hollow daze fills all the air The same which fills all of me And hopes will further grow While on and on and on they spin With little doubt but little fear Except the fear that there'll be tears And some may laugh but I don't know And I don't know but want to soon One day I will, one day I will One day I will, one day I will "
825	fortunes-of-misfortune	2007	anna-waronker	Rock	"We were just girls When we looked into each other's eyes We owned the world We didn't know we'd have to die for it You knew I'd have to quit And I knew I'd never see you again We were just girls When we kissed each other's lips We didn't know that it meant something More to me and to you You had to go when I told you no And I knew I'd never see you again We were not friends It was different than that We had a love 'til the end That was beautiful and dying Who could have told? The fortunes of the misfortunes we would hold? And I never thought that we would grow old together You wanted to be beautiful You thought you were a star And now that everything has disappeared You are who you are We were just girls And we never understood That this is the world Where things are rarely rarely good And I knew you'd have to go The moment that I told you no And I knew I'd never see you again I'd never see you again, ever again You wanted to be a big big star Now you are who you are You wanted to be a big big star Now you are who you are You wanted to be a big big star Now you are who you are You wanted to be a big big star Now you are who you are "
826	nothing-personal	2007	anna-waronker	Rock	"I just got you back and I've lost you We said goodbye a long time ago I didn't want to I just want you to know that it's nothing personal When she tells you no no no no no It's the season of the witch tonight Is it worth it to be rich tonight? she's seeping in, I can't help it I can't take my mind off of this I don't know what's selfish Certain friends call and others won't listen These are not my burns that glisten I just want you to know that it's nothing personal When she tells you no no no no no It's the season of the witch tonight Is it worth it to be rich tonight? It's the season of the witch tonight It's the season of the witch tonight It's the season of the witch tonight Is it worth it to be rich tonight? "
827	beautiful	2007	anna-waronker	Rock	Beautiful Don't you think you'll rest your weary head? Beautiful Don't you think it's okay to play dead? For a while You're a sight for sore eyes You're a sight for sore eyes To me Beautiful Come and ease your aching heart to me And beautiful Do you think you'll ever get some sleep? You're a sight for sore eyes You're a sight for sore eyes You're a sight for sore eyes You're a sight for sore eyes To me 
828	goodbye	2007	anna-waronker	Rock	I remember holdin' on to you All them long and lonely nights I put you through Somewhere in there I'm sure I made you cry But I can't remember if we said goodbye But I recall all of them nights down in Mexico One place I may never go in my life again Was I just off somewhere just too high But I can't remember if we said goodbye I only miss you here every now and then Like the soft breeze blowin up from the Carribean Most Novembers I break down and cry But I can't remember if we said goodbye 
829	perfect-ten	2007	anna-waronker	Rock	"You don't hug and kiss me anymore I want you in stitches on the floor Woo me once twice and don't do it again Expert advice says it's all in the men Won't you love me again Anxious, uptight, low track, one self mind Take this, take that, take it all of the time Woo me once twice and don't do it again Don't you know me, hey, I'm your best friend Won't you love me again When you say that you love me again You won't mean it like you did back then When you say that you love me again Catwalk, sweet talk, love me, you love me not Ass-kiss, nose wipe baby stoned on pot Use me once twice and don't do it again This time's the last time 'Cause baby I'm your perfect ten When you say that you love me again You won't mean it like you did back then When you say that you love me again You won't mean it like you did back then When you say that you love me again When you say that you love me again When you say that you love me again, see'mon "
830	long-time-coming	2007	anna-waronker	Rock	"It's been a long time coming, coming And I've spent a long time getting here Sometimes insane and hard to take I'll be there for you and I'll be home, home "
831	idkt	2010	the-books	Electronic	 
832	i-didn-t-know-that	2010	the-books	Electronic	 
833	beautiful-people	2010	the-books	Electronic	"(Reverse) Behold the finite set of thirteen convex figures The irrational sine versus tangent 45 Behold the finite set of thirteen convex figures The irrational sine versus tangent 45 And we genuflect before pure abstraction 1.05946, twelth root of two, amen To begin again To whom we revenerate seven pieces, endlessly manifold, self-contained revealed, replete With all respect, we beseech the books of figures Make us your analog, to begin again "
834	group-autogenics	2010	the-books	Electronic	"Hello, greetings and welcome. Welcome to a new beginning, for this tape will serve you as a new beginning. That's right, a new beginning, as we're about ready to begin. On this recording, music specifically created for its pleasurable effects upon your mind, body and emotions is mixed with a warm orange colored liquid. Your body is now a glass container. You can smell the orange colored liquid, for the deeper you go, the deeper you go. And if there's extra saliva there, swallow it and take yourself down deeper and deeper. Deeper and deeper, and deeper, and deeper. Choose. I will be your guide in this journey, and I hope to be of help without intruding any more than is absolutely necessary. You may just possibly detect from my voice that I am Irish, and now I leap forward in time. The answer is blowing in the... I am calm and calm. I am relaxed and relaxed. I am the loop that goes 'round and 'round in your head, flowing warmth. Whoever you think you presently are, thank you. Hmmm... it's far out. It's far out. All that you read, all that you see, all that you hear. Filling up your head... orange colored liquid. It is nice to relax, isn't it. Put the key in the lock, unlock the door, and a fountain of ears is available. If possible, in our modern world, listen for your eyes in your ears. We will continue this pattern until we have reached the Infinite Everything. Now put on some undergarments and go deeper, and deeper, and deeper... "
835	i-am-who-i-am	2010	the-books	Electronic	 
836	chain-of-missing-links	2010	the-books	Electronic	"At this extraordinary time in history where consciousness is exploding and developing take the room that you need to rotate and love To be in this world To be a fleshy temple Allow the deep energy to flow through From below Realize that your eyes are made up of atoms that are microscopic And are mostly space They're in fact filled with the substance of your life You're very essence fills these space And even if through accident or through surgery Those powerful structures have been removed Out of your body Relax Let go Expand There's more space there Than there is matter More space To relax You do so much work There's so much going on You're old And used up at the atomic level Give yourself a rest Allow yourself to release Through the nose Through the mouth And into the spaces located just about An inch or an inch and a half below your metaphorical heart And about two inches behind who you were meant to be Allow greater clarity and finer atunement The ability to hear essence speak To allow your brain to expand This muscle that pumps The magic of your hands Your deep, brilliant golden teeth Beaming through the transverse column You too were carved Giving yourself the Buddha belly(?) With love And with the passage of food over many years Realize for a moment that the average human being only uses about 5 percent of they're brain the other 95 percent is available for food "
837	thirty-incoming	2010	the-books	Electronic	 
838	the-story-of-hip-hop	2010	the-books	Electronic	"Alright now, shhhh, I have the nicest surprise for you, but you first must wash your face and get ready... (splashing) hmmm, hmmm, hmmm... Listen carefully... shhh. I want to tell you a story about Hip Hop. Hello little Hip Hop. The flowers liked Hip Hop, and Hip Hop liked the flowers. (Yes.) He lived with his sister, Skip Hop (La la la...) and his brother, Slide Hop. (Hey.) He never rests. He beats and whirrs and whirrs so fast that you can't tell what he looks like. (Thump thump, prrrrrr, click click, quack.) Little Hip Hop started to hop, Skip Hop didn't know when they would ever stop. Hip Hop for breakfast, lunch and dinner. Look at all the pretty flowers... (Acht, zeven, zes, grapefruit.) One day, Hip Hop took a deep breath, shut his eyes, and jumped... ""ahhhhh!"" Poor Hip Hop, there was was, right in your house... ooooh. (""Be careful!"", ""Hello Canada!"", ""...like Buddhists"", ""That's all-natural."", ""Nein!"", ""Gezichts-massage."") ""I closed my eyes and jumped until... Thump! I didn't mean to hop into your home, really I didn't!"" One small tear came. ""Stop crying little Hip Hop, I'm glad you came to see me. I get lonesome with no one to make me laugh. Ho ho ho!"" And off they went with a hop and a hip, a skip and a slide, all happy inside. Their heads bobbed up and down... How funny he looks, jumping up and down, whirling in the air... and the flowers love him. He's always around some flowers. Now you see the trouble little Hip Hop got into. It was all because he didn't look where he hopped... and even the flowers talk to each other, like people do, but the sounds they make are different. Listen carefully, and try to understand what they say. "
839	a-cold-freezin-night	2010	the-books	Electronic	"A cold freezin night. Oh, Baby. Kill em'. I wish I was a boy. A cold freezin' night. Oh, Baby. Ah, Ow, Ah, Ow C'mon, clap, clap, clap. Alright that's the attitude. Ow, Ow, Ow, Ow, Ah, Ow And, i wish I was a boy. A cold freezin' night. Holy cow! Why do you always get away with things? It's not fair, I tell ya. It's not fair I wanna blow your brains out with...I am going to kill you. I neet to think of something, so you can stay alive as long as I want you to, because so I can kill you. You are such an idiot, idiot, idiot. I can kill you with a rifle...a shotgun, any way I want to. Probably by cutting your toes off and working my way up, towards your brain. A cold freezin' night. Oh, Baby. Oh, sing with me? Sing with me? Boys do tougher than girls, I know that. And, I wish I was a boy. And he is a a**hole. He is that a**hole. He's takin' a box off of his a**hole. I wish I was a boy. Kill'em. I'm gonna kill you. I'm gonna rip your hair off. Your gonna be bald, and everybody's gonna think... Ay! A cold freezin' night. Oh, Baby. Ah, Ow, Ah, Ow. Sing with me! Sing with me! I believe I can soar. Ayo. Uh!Ay. Shake your booty. You are such a NERD. A**hole. I wish I was a boy. Your gonna get busted. Kill'em! Dead. I'm gonna kill you. I'm gonna rip your hair off. Your gonna be bald, and everybody's gonna think ""Eh, look at Meredith, she's an idiot, hahaha!"" "
840	all-you-need-is-a-wall	2010	the-books	Electronic	"yeah... and if it's a wall, then you should cast a shadow. or maybe possibly, it's a thought you think is true, when you appear to be: belief, belief. I never loved a wall so much. hey yeah... asleep in a chair, where the two go click. Look at the floor, flat pattern order. oh, it's the great power one receives from a very modest source, oh, and you don't feel a thing, when you drink from the springs of living water. "
841	we-bought-the-flood	2010	the-books	Electronic	 
842	group-autogenics-ii	2010	the-books	Electronic	"Putting your body on the line here, so tuning in now to the feet. You might try lifting them up towards the ears, and when you feel comfortable with it, allowing your eyes to close gently, in your mind's eye. Your being merges with the garbage, becomes one with it, so that all your energies in this moment are held in awareness by the smells, and remembering that there is no one right way to doing the dishes. And let go completely of the question of time. When this happens, as an experiment, see if you can float on a rubber raft into a big pot of boredom, letting it all cook in your mind's eye, where it cooks all by itself, stirring it, perhaps, every once and a while. Is that ok with you? Stare at yourself in the mirror until you feel a burning sensation. Now remove your head completely, your head is floating in the air. With your left brain, close your eyes. Stick out your tongue to the universe, and imagine your own peculiar vibration. Deeper, deeper, deeper. Several thousand years of external happiness and exaltation of our psyche. Free we are from complexities. Relaxing, relaxing, relaxing, relaxing... As we go down the elevator, as you continue to listen to the sound of my voice... (number three) As you drink this water day after day after day (number two) Don't allow your eyes to move from this spot for a moment. That's it! (number one) Your eyes remove themselves from your body, for your own good. Your mind will become a sponge, you're a masterpiece, a work of art. You are becoming, beyond any shadow of a doubt... Blue Rose. Blue Rose! Look out there though. Look: First there is an L, and then there is an O, and then there is a V, and then there is an E. A box of LOVE in the meadow of your mind... Keep the lid on it! And this becomes your reality. That's right. And at any time you feel yourself weaken in any way you think the word 'food'. This is your trigger word and the moment you think or say the word, from this very moment on, you will only eat. You gain enormously in weight, and all desire for self-esteem will disappear, and so it is, and so it is. And you now have an unseen assistance: And it feels so good, so relaxed, and so at ease, and you're becoming the world and everyone in it. "
843	free-translator	2010	the-books	Electronic	"And I see (5x) The hold-out boy and the weather girl, know the wind moves in a patient way Like a two-decade day The man in the mouth of a drain Laughing and chewing erasers Like a black dog in the snow Write in relief and sleep again and you cant believe your eyes and you can't find your pen and the man in the hole is your new friend's friend Symmetrical foot in your mouth and your high speed legs Your knee-jerks a mark of distinction It's an elevator put-on Count your dollar, only one and count it again one one one You can't count it when your dead, no You keep a pure nose Write in relief and sleep again and you get in the hole, with your new friend's friend and he can't believe his eyes and he can't find his pen And the meteorological man With a whirl-wind girl And a mote in the sun And a squid in a bag And a raccoon hat And a talking plant And a careful goat In a sewer system shaft "
844	i-don-t-know	2008	the-contents-are	Rock	 
845	country-roads-a-rising-socialite-who-s-been-rejected	2008	the-contents-are	Rock	 
846	in-trouble-to-the-leaders-of-our-country	2008	the-contents-are	Rock	 
847	don-t-take-my-freedom-a-prisoner-in-his-cell-wandering-about-the-outsi	2008	the-contents-are	Rock	 
848	the-dream-of-my-predictions-to-all-the-lonely-hearts	2008	the-contents-are	Rock	 
849	unconcerned-a-pompous-producer	2008	the-contents-are	Rock	 
850	no-need-to-be-blamed-people-deceived-by-a-greedy-corrupt-government	2008	the-contents-are	Rock	 
851	future-days	2008	the-contents-are	Rock	 
852	recurring-changes-two-lovers-going-in-opposite-directions	2008	the-contents-are	Rock	 
853	if-you-re-relaxing-the-nuclear-dilemma	2008	the-contents-are	Rock	 
854	direction-of-mind	2008	the-contents-are	Rock	 
855	peace-at-last-freedom-from-imperialism	2008	the-contents-are	Rock	 
856	no-chance-to-choose-flower-children-for-freedon-vs-the-capitolist-est	2008	the-contents-are	Rock	 
857	uni-love-universal-love-the-highest-state-the-world-could-reach	2008	the-contents-are	Rock	 
858	new-mexico	2008	the-contents-are	Rock	 
859	tonight-in-venice-melody-from-a-dream-from-a-trip	2008	the-contents-are	Rock	 
860	come-home-to-me	2011	alathea	Folk	"Rise and fall, like the tide My hand goes with your chest Steady now, moon will pull A slow and even breath Outa the blue, the storm rolls in I see it in your eyes Thunder strikes, but I will be A place for you to hide Your heart rises and it falls just like the waves The highest point is just before it breaks I will light a candle for you welcoming Baby, come home to me Night moves in And you can't see, a star up in the sky Let my voice anchor you I promise the sun will rise Your heart rises and it falls just like the waves The highest point is just before it breaks I will light a candle for you welcoming Baby, come home to me I am standing, on the shore I am holding a light I am standing, on the shore I am holding a light I am standing, on the shore I am holding a light I am standing, on the shore I am holding You're heart rises and it falls Just before it breaks I will light a candle Your heart rises and it falls just like the waves The highest point is just before it breaks I will light a candle for you welcoming Baby, come home to me Your heart rises and it falls just like the waves The highest point is just before it breaks I will light a candle for you welcoming Baby, come home to me Baby, come home to me Baby, come home to me "
861	bailando-pegao	2016	charly-rodriguez	Other	 
862	kaleidoscope	2012	fahrenheit-43	Not Available	Hold on tight Were heading thru a landslide Wake up and watch your colours die Youve been set free Stay a while Im waiting for the world to smile Im sorry if I made you cry But we played for keeps Im scared of what I know But Im unbroken Its easy losing hope But dont let go We need to live outside our own opinions But were getting closer now Were getting closer now And you had enough This rain will make you give it up Are you waging war against a love You were born to lose So tell me what you think of that Lose your soul and you wont get it back Im still waiting for a heart attack To send me back to you Im clinging to the ropes of my redemption As I fit into the place of who we are Im terrified of losing my direction You so impossible Is love impossible SINGING OH OH OH OH OH WE ALL NEED A MIRACLE NOW OH OH OH OH OH AND I CAN HEAR THE ANGELS CRY OUT EVERYONE IS LOST LOST BUT WE ARE NEVER GONE GONE SINGING OH OH OH OH OH We locked ourselves inside a cage With colours on the wall And I took a step outside and realized Theres numbers on us all And its getting clear to me that we dont see Just who we are could you carry on could you carry on could you carry on could you carry on could you carry on Carry on could you carry on Carry on could you carry on Carry on could you carry on SINGING OH OH OH OH OH WE ALL NEED A MIRACLE NOW OH OH OH OH OH AND I CAN HEAR THE ANGELS CRY OUT EVERYONE IS LOST LOST BUT WE ARE NEVER GONE GONE SINGING OH OH OH OH OH 
863	freedom-for-the-fallen	2012	fahrenheit-43	Not Available	Give me something that I can believe in But what I really want is real Im not afraid of the smiling pretenders I watched them let this city burn Were falling And its so far down from here Can you feel it Can you feel it ILL KEEP FIGHTING (FIGHTING) FIGHTING TIL THE END (TIL THE END) AND ILL KEEP FIGHTING (FIGHTING) FIGHTING TIL THE END (TIL THE END) We are the voice of the revolution And now its time to make a stand Its like Im saying the same thing over Ill keep on screaming til you will understand Welcome to the fall of man Its not over Youre never over ILL KEEP FIGHTING (FIGHTING) FIGHTING TIL THE END (TIL THE END) AND ILL KEEP FIGHTING (FIGHTING) FIGHTING TIL THE END (TIL THE END) And underneath my skin Is all my suffering That everyone I ever loved is gone Inside these chained up days We live in masquerade Chasing after every dream we have thats lost Thats lost ILL KEEP FIGHTING (FIGHTING) FIGHTING TIL THE END (TIL THE END) AND ILL KEEP FIGHTING (FIGHTING) FIGHTING TIL THE END (TIL THE END) AND ILL KEEP FIGHTING (FIGHTING) FIGHTING TIL THE END (TIL THE END) AND ILL KEEP FIGHTING (FIGHTING) FIGHTING TIL THE END (TIL THE END) 
864	the-siren	2016	graveyard	Rock	 
865	ain-t-fit-to-live-here	2016	graveyard	Rock	 
866	hisingen-blues	2016	graveyard	Rock	"Going by the riot Call the rest a stone Leading to the isle I don't wanna go Nothing really matters Even life or death Meeting with the man To feel the dragons breath Where is the future? There is no past Only the present And will it last? Greed is the product Of the fruitful days Brother have no worries Captain Adler's case Lucifer beside me We are holding hands I don't need to travel [Unverified] across the land Oh Lucifer, please take my hand Oh Lucifer gonna take my hand (Yup) "
867	cooking-brew	2016	graveyard	Rock	 
868	no-good-mr-holden	2016	graveyard	Rock	"New day when beauty's all gone. And blues follows a lifeless prowl My traveled mind spins way too far My whining head is impossible to hold My eyes are dead the dub ice cold The spies are all gone Suddenly the sky is clear but so hard to feel Quiet hatred blows my mind as everything around me all breaks down As they watch by the fires a reality you a Change is all I want but I can't do it all When the crystal world can the darkness call? No I'm no good you're no god When you do tear down my fences to fall New day now they're breaking my wall I'm building an army for my mental wall Just give me your mind your head and your soul Give me your sun and show me your moon One step closer they will sigh Your future with the past Heads may go so we can choose before they take you out In shallow truth and hate your days go by Experiments in lies We're all in line to step aside till you stick to their plan They say you're insane so don't say a word If it has a name, it has no trace The dust makes things red The life that you lived will never come back And there's nothing easy so hit with the rain They say you're insane so don't say a word If it has a name, it has no trace The traveled mind is all about freedom The dust that you breathe makes everything red Life that your lived will never come back And there's nothing easy So hit with the rain Change is but I can do it all When the crystal world can the darkness call No I'm no good you're no god When you do tear down my fences to fall No I'm no good you're no god When you do tear down my fences to fall "
869	uncomfortably-numb	2016	graveyard	Rock	"I wasn't there when you needed me You never let me in your life I didn't say what bothered me You sure said more than that The silence that followed didn't do us any good And it seems like you settled for me Cause I was the best that you could get But there wasn't enough I know what you want and you're not the one for me I've been leaving you since the day we met And it feels like you have too I remember when I met you The day I saw your smile And now it's time to let go, oh, it's time to feel alive The problems I had with you Are the ones you had with me Even though we were holding love We both know we drifted apart I guess this is it ? why bother when there's nothing left When neither you nor me are here Growing bitter and uncomfortably numb Losing what we had At least we tried but it wasn't meant to be I've been leaving you since the day we met And it feels like you have too The reasons that I loved you Are the ones that made me go The reasons that I loved you Oh, I've got to let you low, know ? I should have seen it coming, should have known what to expect I should have seen the signs, should have known that it was wrong I've been leaving you since the day that we met And it feels like you have too The reasons that I loved you Oh, are the ones that made me go The reasons that I loved you Oh, I got to let you low, know ? I am sorry that we got here But I'm glad, glad that we are done I don't wanna go back there Cause the love I felt is gone Cause the love I felt is gone "
870	rss	2016	graveyard	Rock	 
871	longing	2016	graveyard	Rock	 
872	never-theirs-to-sell	2015	graveyard	Rock	 
873	far-too-close	2015	graveyard	Rock	 
874	exit-97	2015	graveyard	Rock	 
875	too-much-is-not-enough	2015	graveyard	Rock	 
876	magnetic-shunk	2015	graveyard	Rock	 
877	cause-defect	2015	graveyard	Rock	 
878	can-t-walk-out	2015	graveyard	Rock	 
879	stay-for-a-song	2015	graveyard	Rock	 
